,Customer Type,satisfaction,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
62929,1,0,51,675,2,2,2,0,0.0
62930,1,1,44,2771,4,4,3,0,0.0
62931,1,0,29,2133,3,4,3,12,0.0
62932,1,1,49,2379,5,5,3,0,0.0
62933,1,0,68,1197,5,5,3,59,48.0
62934,1,0,69,196,1,1,4,16,21.0
62935,1,0,35,2282,3,4,3,6,8.0
62936,1,0,51,1542,1,5,1,0,0.0
62937,1,1,45,3798,5,5,4,5,1.0
62938,0,0,22,259,5,3,5,0,0.0
62939,0,0,39,453,3,5,3,3,0.0
62940,0,0,39,374,3,1,3,0,0.0
62941,0,0,37,676,4,3,4,0,7.0
62942,1,1,75,3694,3,3,5,0,0.0
62943,1,1,7,135,3,1,3,0,0.0
62944,0,1,21,262,3,3,3,0,0.0
62945,1,0,60,399,3,3,3,66,58.0
62946,0,0,49,283,5,4,5,5,10.0
62947,1,1,49,2841,3,3,3,0,0.0
62948,0,0,57,277,4,5,4,0,0.0
62949,0,0,24,920,4,3,4,0,0.0
62950,1,0,60,1044,3,5,3,0,2.0
62951,0,1,9,603,4,5,4,0,0.0
62952,1,0,52,2111,3,3,3,0,0.0
62953,1,0,17,1620,1,4,1,37,18.0
62954,1,0,32,1020,2,2,2,0,0.0
62955,0,0,47,544,2,2,2,0,0.0
62956,1,1,33,817,4,5,4,0,0.0
62957,0,0,47,404,1,3,1,0,9.0
62958,1,1,54,3274,4,4,3,0,4.0
62959,1,1,53,794,5,5,4,42,37.0
62960,0,0,40,571,1,4,1,0,0.0
62961,1,0,20,404,3,3,3,0,0.0
62962,1,1,57,334,4,4,5,0,0.0
62963,1,1,29,403,4,4,4,0,0.0
62964,1,0,44,134,2,3,2,0,0.0
62965,1,0,28,2475,2,4,2,59,25.0
62966,1,0,11,1670,5,5,5,4,0.0
62967,1,1,22,2938,5,4,5,0,0.0
62968,1,1,56,2654,5,5,3,3,4.0
62970,1,1,52,354,4,4,5,0,0.0
62971,1,1,50,2182,4,4,3,0,0.0
62972,1,0,16,432,4,4,4,0,0.0
62973,0,0,24,237,3,3,3,0,0.0
62974,1,0,59,1067,4,4,4,24,27.0
62975,1,1,40,1984,4,4,5,41,24.0
62976,1,1,34,2110,4,4,3,5,0.0
62977,1,0,28,547,1,4,1,11,0.0
62978,1,0,56,679,3,3,3,10,11.0
62979,0,0,15,546,2,3,2,0,0.0
62980,1,1,38,399,5,2,5,0,0.0
62981,1,0,46,2985,3,3,4,1,0.0
62982,1,1,48,356,5,3,5,12,11.0
62983,1,0,77,3580,3,3,3,0,0.0
62984,1,1,56,391,2,2,1,0,0.0
62985,1,0,54,819,5,3,5,29,27.0
62986,1,0,46,3006,4,4,4,18,13.0
62987,1,0,29,3882,1,4,1,15,6.0
62988,1,0,68,812,3,3,3,0,0.0
62989,1,0,51,522,2,3,2,0,0.0
62990,1,0,58,302,4,4,4,0,6.0
62991,1,0,32,576,2,3,2,0,0.0
62992,1,1,46,3059,5,4,3,0,0.0
62993,1,1,50,2446,5,5,5,37,17.0
62994,0,1,22,1465,4,3,4,0,0.0
62995,1,0,26,1312,4,2,4,9,0.0
62996,1,1,58,3658,5,4,4,21,22.0
62997,1,1,34,3752,5,4,3,89,91.0
62998,1,1,48,644,4,4,4,0,0.0
62999,0,0,29,1217,2,3,2,12,3.0
63000,0,0,25,1092,2,4,2,13,26.0
63001,1,0,15,213,5,4,5,0,29.0
63003,1,1,57,356,4,4,4,0,0.0
63004,1,0,18,3299,3,3,3,18,2.0
63005,1,0,45,429,5,5,3,6,4.0
63006,1,0,63,209,2,3,2,31,48.0
63007,1,0,33,308,2,4,2,0,0.0
63008,1,0,20,1222,4,4,4,0,0.0
63009,1,1,39,190,4,4,5,183,189.0
63010,1,1,18,680,3,2,4,595,589.0
63011,1,0,33,214,3,5,3,0,0.0
63012,1,1,60,2428,4,4,3,0,0.0
63013,1,0,52,846,3,3,1,7,4.0
63014,1,1,47,1086,5,5,3,0,0.0
63015,1,0,23,2419,3,2,3,27,0.0
63016,1,0,14,447,5,4,5,7,0.0
63017,0,0,26,523,5,5,5,31,37.0
63018,1,1,44,1741,4,4,4,0,15.0
63019,1,0,38,1012,4,3,3,162,156.0
63020,1,1,57,1760,2,2,5,0,0.0
63021,1,0,46,760,3,5,3,1,0.0
63022,1,0,41,1891,5,4,5,37,4.0
63023,1,0,51,283,2,2,3,27,26.0
63024,1,0,53,804,1,1,1,10,0.0
63025,0,0,22,1845,2,4,2,31,15.0
63026,1,0,14,299,3,5,3,0,0.0
63027,1,0,42,510,4,4,3,36,13.0
63028,1,1,47,589,5,5,1,0,0.0
63029,0,0,20,1199,3,5,3,0,7.0
63030,1,1,40,630,4,4,4,0,0.0
63031,1,0,37,332,2,2,3,17,18.0
63032,0,0,37,89,3,4,3,0,0.0
63033,0,1,20,192,5,4,5,0,0.0
63034,1,1,35,1190,5,5,5,0,0.0
63035,1,0,67,199,4,4,4,67,49.0
63036,1,1,61,2002,3,3,5,0,0.0
63037,1,1,46,1558,3,3,3,0,0.0
63038,1,1,68,204,5,1,5,0,5.0
63039,1,1,43,989,4,4,2,0,0.0
63040,1,0,65,502,5,2,3,51,36.0
63041,1,0,35,337,3,4,3,0,11.0
63042,0,0,39,552,3,5,3,0,0.0
63043,1,1,56,372,5,5,3,4,0.0
63044,1,1,49,1810,2,2,5,11,12.0
63045,1,0,54,920,5,5,5,0,0.0
63046,0,0,42,837,5,1,5,0,20.0
63047,0,0,30,913,3,3,3,4,4.0
63048,1,0,12,2586,3,2,1,0,0.0
63049,0,0,27,546,4,2,4,0,0.0
63050,1,1,43,3163,5,5,3,6,0.0
63051,1,1,16,1727,4,3,4,0,0.0
63052,1,1,36,2935,5,5,5,0,0.0
63053,1,1,35,544,5,5,4,2,0.0
63054,1,1,37,1891,4,4,5,0,0.0
63055,1,0,46,1558,4,4,4,5,0.0
63056,1,0,33,366,1,3,1,0,0.0
63057,1,1,28,1620,4,5,4,0,0.0
63058,1,0,19,1849,5,4,5,45,42.0
63059,1,0,63,1855,4,2,3,0,0.0
63060,1,1,48,290,5,5,5,0,0.0
63061,1,0,60,309,2,2,1,0,1.0
63062,1,1,58,2486,4,4,5,0,0.0
63063,1,0,24,546,5,5,5,0,2.0
63065,1,1,31,86,4,1,4,0,0.0
63066,1,1,50,3616,4,5,3,26,26.0
63067,1,1,57,775,4,4,5,10,11.0
63068,0,0,22,2227,2,1,2,0,7.0
63069,0,0,24,533,2,4,2,0,0.0
63070,1,1,44,1666,2,2,3,76,75.0
63071,1,0,56,2075,2,2,4,2,0.0
63072,1,1,51,1096,4,4,3,4,0.0
63073,1,1,38,2032,3,3,3,0,0.0
63074,1,0,44,472,5,5,4,7,5.0
63075,1,1,38,849,5,4,5,5,8.0
63076,1,1,29,2076,3,5,4,131,119.0
63077,1,1,40,3137,5,5,5,24,25.0
63078,0,1,20,491,3,5,3,0,0.0
63079,1,0,51,500,2,4,2,0,0.0
63080,1,1,44,308,4,4,1,7,10.0
63081,1,0,26,628,1,3,1,12,12.0
63082,1,1,48,931,5,5,4,0,0.0
63083,1,0,27,1598,2,2,2,0,0.0
63084,1,1,55,581,5,5,5,0,0.0
63085,0,0,20,134,2,5,2,34,21.0
63086,1,0,66,277,1,1,3,0,1.0
63087,1,0,44,674,5,5,4,5,0.0
63088,1,0,61,2586,3,3,4,0,0.0
63089,1,0,28,1389,3,3,3,0,13.0
63090,1,1,22,3335,4,4,4,18,18.0
63091,0,1,49,692,5,5,5,28,48.0
63092,1,1,47,2506,5,5,1,0,14.0
63093,1,1,39,1771,5,5,5,0,0.0
63094,1,0,46,343,3,4,3,0,8.0
63095,1,1,44,2813,4,4,5,0,3.0
63096,1,1,30,3830,4,4,4,0,0.0
63097,1,0,61,2949,4,4,1,33,23.0
63098,0,0,26,302,4,3,4,0,19.0
63099,1,1,48,2038,4,4,3,0,0.0
63100,1,0,11,649,3,4,3,0,0.0
63101,0,0,39,1440,4,2,4,33,35.0
63102,0,0,20,1605,1,3,1,3,0.0
63103,1,1,42,2542,3,3,5,21,18.0
63104,1,1,60,1062,1,1,3,0,2.0
63105,1,0,54,227,5,5,1,236,237.0
63106,0,0,29,835,3,4,3,179,177.0
63107,0,0,23,451,3,4,3,55,41.0
63108,1,0,35,386,4,4,4,0,0.0
63109,1,1,35,370,4,4,3,15,5.0
63110,1,1,32,224,5,5,5,36,81.0
63111,1,0,64,369,5,4,5,6,15.0
63112,1,0,42,733,4,4,4,0,0.0
63113,0,0,26,424,2,4,5,491,485.0
63114,1,0,31,641,3,4,3,0,0.0
63115,1,0,62,101,3,3,1,0,0.0
63116,1,1,58,1773,4,4,4,6,0.0
63117,1,1,56,2826,4,4,4,0,2.0
63118,1,0,64,836,1,1,3,13,18.0
63119,0,0,24,73,2,5,2,0,0.0
63120,1,0,65,1126,1,1,4,53,63.0
63121,1,0,60,845,2,4,2,1,11.0
63122,0,0,29,631,3,4,3,37,20.0
63123,1,1,52,1739,5,5,3,60,36.0
63124,1,0,57,1023,2,2,5,45,57.0
63125,1,0,34,1846,2,2,1,34,36.0
63126,1,0,22,266,2,1,2,0,0.0
63127,1,0,21,397,2,4,2,3,0.0
63128,1,1,57,1488,5,5,4,0,4.0
63129,0,0,20,808,5,5,5,0,0.0
63130,1,1,40,1020,5,5,3,0,0.0
63131,1,1,48,321,3,2,3,0,0.0
63132,0,0,29,978,5,3,5,0,0.0
63133,1,1,18,599,5,2,5,0,0.0
63134,1,0,67,1009,3,3,3,0,0.0
63135,1,1,8,472,1,5,1,55,50.0
63136,1,1,52,2253,4,4,4,0,0.0
63137,1,1,41,1757,5,5,5,0,0.0
63138,1,1,40,1819,4,4,4,55,49.0
63139,1,0,68,223,2,2,1,0,2.0
63140,1,1,37,2532,5,5,4,2,4.0
63141,1,1,32,3457,5,4,5,111,115.0
63142,1,0,49,1167,2,2,3,9,9.0
63143,1,0,33,1744,2,4,2,0,0.0
63144,1,1,57,192,2,2,3,8,4.0
63145,1,1,59,1068,4,4,3,1,2.0
63146,1,0,33,1099,3,4,3,0,0.0
63147,0,0,43,2165,2,5,2,0,0.0
63148,1,1,60,3342,5,5,4,0,0.0
63149,0,0,37,265,5,4,5,0,0.0
63150,1,0,56,197,1,4,1,0,0.0
63151,0,1,25,479,5,5,5,6,0.0
63152,0,0,35,1085,3,3,3,0,9.0
63153,1,0,26,594,3,4,3,0,0.0
63154,1,1,60,2583,5,5,4,0,0.0
63155,0,1,24,1222,5,3,5,7,0.0
63156,1,1,46,191,3,1,3,0,0.0
63157,1,1,38,2999,5,4,4,0,0.0
63158,1,0,47,599,1,3,1,96,85.0
63159,1,0,61,637,5,5,5,48,46.0
63160,1,0,22,250,3,4,3,0,0.0
63161,1,0,34,199,4,3,4,0,0.0
63162,1,1,49,188,4,2,4,0,0.0
63163,1,0,36,862,5,4,5,0,0.0
63164,1,1,41,544,5,5,4,0,2.0
63165,1,1,22,369,4,3,4,0,0.0
63166,1,1,39,3012,5,5,3,0,0.0
63167,1,0,37,328,2,2,1,0,4.0
63168,1,1,52,1237,2,2,2,0,0.0
63169,1,0,16,237,4,5,4,0,0.0
63170,1,0,37,224,2,1,3,22,15.0
63171,1,0,57,1947,5,4,5,112,89.0
63172,1,1,30,2911,4,5,4,1,25.0
63173,1,1,25,2028,4,4,4,15,7.0
63174,1,0,45,3048,3,3,1,0,0.0
63175,1,1,30,1841,5,4,5,16,5.0
63176,1,0,61,2569,2,2,1,6,0.0
63177,1,1,42,3156,4,5,3,20,20.0
63178,1,1,58,436,4,4,3,21,25.0
63179,1,0,24,399,1,4,1,0,0.0
63180,1,0,14,365,1,4,1,19,17.0
63181,1,1,72,508,2,4,2,0,0.0
63182,1,0,31,1726,4,5,1,469,443.0
63183,1,0,20,666,2,5,2,0,14.0
63184,0,1,22,1033,4,5,4,0,0.0
63185,1,0,57,2133,3,5,3,1,21.0
63186,1,0,54,862,2,2,3,0,0.0
63187,1,0,46,1916,3,3,4,0,0.0
63188,0,0,36,258,4,5,4,16,6.0
63189,1,1,60,1416,2,2,3,0,0.0
63190,1,1,37,3955,3,3,5,13,7.0
63191,1,0,54,2248,2,2,3,0,0.0
63192,1,0,31,761,5,4,5,41,30.0
63193,1,0,72,1521,4,4,2,0,35.0
63194,1,1,48,1379,4,4,4,73,66.0
63195,1,1,51,2429,5,5,3,13,11.0
63196,1,0,13,765,2,5,2,11,0.0
63197,1,0,24,356,1,4,1,0,3.0
63198,1,0,44,1121,2,2,3,1,10.0
63199,1,0,51,874,5,4,5,31,67.0
63200,1,1,50,2607,2,2,2,0,0.0
63201,1,0,49,674,3,5,5,0,0.0
63202,1,0,41,184,5,4,5,0,0.0
63203,1,0,33,1046,2,5,2,22,23.0
63204,0,0,28,989,5,1,5,19,4.0
63205,1,1,38,67,5,3,5,0,0.0
63206,0,1,21,417,5,3,5,0,0.0
63207,1,1,42,1608,5,5,5,0,0.0
63208,0,0,17,229,2,3,2,0,0.0
63209,1,0,8,200,3,5,3,0,0.0
63210,1,0,64,404,2,2,1,0,0.0
63211,1,0,44,2295,3,3,2,7,23.0
63212,1,1,43,201,5,5,5,0,0.0
63213,1,1,52,2032,4,4,3,0,8.0
63214,1,1,51,733,2,2,2,0,0.0
63215,1,0,52,765,2,3,2,0,0.0
63216,1,0,9,868,5,3,5,0,0.0
63217,1,0,66,731,2,2,2,0,0.0
63218,1,0,67,1671,3,1,3,0,5.0
63219,1,0,63,214,2,2,4,0,0.0
63220,0,0,38,89,1,1,1,52,46.0
63221,1,0,56,846,3,5,3,31,25.0
63222,1,1,53,533,4,4,4,1,3.0
63223,1,0,36,414,3,3,2,147,157.0
63224,0,0,25,591,1,5,1,0,0.0
63225,1,1,46,3818,5,5,4,0,15.0
63226,1,0,46,1739,2,2,2,0,1.0
63227,1,0,60,954,4,2,4,0,0.0
63228,1,0,14,1956,2,4,2,19,8.0
63229,0,0,8,2075,1,2,1,0,0.0
63230,1,0,67,563,4,4,5,18,7.0
63231,1,0,13,1096,1,3,1,49,33.0
63232,0,0,25,280,4,4,4,36,35.0
63233,0,0,22,806,5,4,5,0,0.0
63234,0,0,33,128,1,3,1,0,0.0
63235,1,0,13,140,5,2,5,3,0.0
63236,1,1,8,2125,4,3,4,0,0.0
63237,1,1,47,2739,4,4,5,0,0.0
63238,0,0,24,1069,3,4,3,61,51.0
63239,0,0,43,606,1,5,1,5,17.0
63240,0,1,22,517,4,5,4,54,51.0
63241,1,0,16,1916,4,3,4,0,0.0
63242,1,1,36,2737,4,3,2,0,4.0
63243,0,0,26,872,4,2,4,55,30.0
63244,1,0,41,2218,2,2,1,0,0.0
63245,0,0,36,468,5,3,5,0,6.0
63246,1,0,9,550,4,5,4,0,0.0
63247,1,0,54,347,3,3,1,0,7.0
63248,0,0,35,515,1,4,1,0,0.0
63249,1,1,34,1784,3,5,2,62,78.0
63250,1,1,52,2095,4,4,4,0,0.0
63251,0,0,32,295,3,3,3,19,17.0
63252,1,1,41,1631,4,4,3,0,5.0
63253,0,0,48,228,2,4,2,11,6.0
63254,1,1,25,2369,5,2,5,0,0.0
63255,0,0,27,861,3,4,3,17,27.0
63256,1,0,45,746,2,2,1,2,0.0
63257,1,0,47,173,2,2,1,0,0.0
63258,1,0,58,200,2,3,2,0,0.0
63259,1,1,45,2153,3,3,3,5,33.0
63260,1,0,44,201,3,3,3,0,0.0
63261,1,0,24,773,3,4,3,0,0.0
63262,1,0,16,213,2,4,2,0,0.0
63263,1,0,60,67,3,3,3,0,13.0
63264,1,1,38,224,4,4,2,0,0.0
63265,1,1,27,1211,5,5,5,4,23.0
63266,1,0,23,1835,3,4,3,11,12.0
63267,0,0,40,294,4,4,4,0,0.0
63268,0,0,25,1023,3,5,3,0,9.0
63269,1,1,39,1874,5,5,4,2,0.0
63270,1,0,31,2357,3,3,3,0,0.0
63271,1,0,18,1620,2,3,2,1,0.0
63272,1,0,64,125,2,3,2,0,0.0
63273,1,1,48,3336,5,5,4,0,0.0
63275,1,1,42,2094,5,5,1,0,0.0
63276,1,1,43,806,5,5,5,0,0.0
63277,1,1,34,1576,5,5,5,0,0.0
63278,0,0,19,544,5,4,5,0,0.0
63279,1,0,60,214,1,1,1,0,0.0
63280,1,0,40,834,1,5,1,30,17.0
63281,1,0,31,89,3,3,3,0,2.0
63282,1,1,40,1698,5,5,3,8,8.0
63283,1,1,48,788,5,5,2,10,19.0
63284,1,1,29,3561,4,5,4,1,0.0
63285,0,1,41,1001,3,4,3,0,10.0
63286,1,0,58,867,3,4,3,0,0.0
63287,1,0,51,328,1,4,1,0,0.0
63288,1,0,47,2045,3,3,4,87,78.0
63289,1,1,51,611,4,4,4,30,52.0
63290,1,0,67,957,3,4,3,0,0.0
63291,1,0,43,1947,1,2,1,27,46.0
63292,1,1,18,143,5,5,5,1,0.0
63293,1,0,10,490,2,2,2,3,0.0
63294,1,0,42,301,3,3,4,0,0.0
63295,1,1,48,2567,5,5,4,32,26.0
63296,0,1,18,758,2,1,2,0,3.0
63297,1,1,7,421,2,2,2,0,0.0
63298,1,0,14,602,4,3,4,3,0.0
63299,1,1,35,2374,4,4,4,79,69.0
63300,1,1,8,2296,3,5,3,22,6.0
63301,0,0,23,692,4,3,4,33,21.0
63302,0,0,19,752,2,4,2,0,0.0
63303,0,1,22,107,3,5,3,0,0.0
63304,1,0,12,1050,3,2,3,16,18.0
63305,0,0,20,950,3,3,3,0,0.0
63306,0,0,21,101,5,4,5,5,7.0
63307,0,1,46,1235,3,4,3,6,10.0
63308,1,0,56,226,4,4,4,0,10.0
63309,1,0,31,862,3,4,5,139,164.0
63310,1,0,22,599,2,4,2,0,4.0
63311,1,1,50,299,2,5,2,0,2.0
63312,1,0,69,364,2,2,4,11,2.0
63313,0,1,22,998,3,5,3,5,13.0
63314,1,1,27,965,5,5,5,0,2.0
63315,1,1,59,2490,4,4,2,0,1.0
63316,0,0,35,250,3,5,3,0,0.0
63317,1,0,27,967,3,4,3,46,21.0
63318,1,0,53,679,3,3,2,0,0.0
63319,1,1,55,1965,3,3,5,54,55.0
63320,1,1,57,767,4,4,3,0,3.0
63321,1,1,25,1119,4,5,4,0,0.0
63322,1,1,42,109,4,4,4,9,8.0
63323,1,0,31,599,1,3,1,0,7.0
63324,1,1,37,599,5,5,3,0,0.0
63325,1,1,38,680,5,5,5,0,3.0
63326,1,1,55,2004,4,4,4,18,14.0
63327,1,0,59,416,4,4,2,0,0.0
63328,1,0,38,2402,4,3,4,0,0.0
63329,1,0,17,409,1,2,1,3,0.0
63330,1,1,43,707,5,5,3,0,0.0
63331,0,1,26,184,1,4,1,43,49.0
63332,1,0,37,783,5,3,5,0,0.0
63333,1,0,17,2475,1,3,1,0,0.0
63334,1,0,49,250,4,4,4,0,0.0
63335,0,0,30,667,3,1,3,41,27.0
63336,1,0,15,503,5,5,5,43,46.0
63337,0,0,47,977,3,3,3,31,24.0
63338,1,1,48,2805,2,3,4,182,179.0
63339,1,1,39,1549,5,3,4,0,5.0
63340,0,0,33,809,5,2,5,0,0.0
63341,1,1,47,2221,4,4,4,26,13.0
63342,1,1,22,3958,5,4,5,0,2.0
63343,1,0,22,404,3,4,3,7,8.0
63344,0,0,28,325,2,4,2,0,0.0
63345,0,0,24,986,1,4,1,0,0.0
63346,0,0,34,1723,3,4,3,0,0.0
63347,1,0,35,347,2,4,2,17,17.0
63348,1,0,52,1096,1,1,5,202,197.0
63349,1,0,29,429,5,3,5,0,0.0
63350,1,1,64,3143,5,5,5,0,0.0
63351,0,1,25,546,1,5,1,0,0.0
63352,0,0,27,253,3,3,3,0,0.0
63353,1,0,64,558,2,2,4,0,0.0
63354,0,1,46,2422,5,5,5,204,190.0
63355,1,1,57,1013,5,5,3,38,36.0
63356,1,0,19,2153,2,4,2,0,0.0
63357,1,0,45,2182,5,4,5,3,2.0
63358,1,0,40,533,2,4,2,0,0.0
63359,1,1,48,304,5,3,5,0,0.0
63360,0,1,29,2552,2,3,2,0,0.0
63361,1,1,46,402,5,5,4,0,0.0
63362,1,1,26,515,4,5,4,0,0.0
63363,1,0,49,422,3,3,3,0,0.0
63364,1,1,58,602,4,4,3,0,3.0
63365,1,0,32,255,2,4,2,0,0.0
63366,1,1,40,3858,4,3,3,0,0.0
63367,1,1,42,605,4,4,5,0,0.0
63368,1,0,28,480,1,1,1,0,2.0
63369,1,0,44,957,1,3,1,0,0.0
63370,1,1,32,2446,4,3,4,30,15.0
63371,1,0,29,646,2,2,2,0,0.0
63372,1,1,45,2387,5,5,5,39,35.0
63373,1,0,62,966,4,3,4,0,0.0
63374,1,0,61,500,1,1,5,9,3.0
63375,1,0,44,696,4,5,4,0,0.0
63377,1,1,29,3772,5,1,5,88,75.0
63378,1,0,50,130,4,4,1,0,16.0
63379,0,1,23,141,4,5,4,10,5.0
63380,1,0,8,1121,5,3,5,0,0.0
63381,1,1,42,1820,4,5,5,173,166.0
63383,1,1,57,1631,4,4,3,0,0.0
63384,1,1,40,1628,5,5,3,0,0.0
63385,1,0,53,719,2,3,2,0,3.0
63386,1,0,61,374,1,4,1,0,0.0
63387,1,1,53,1235,5,5,5,8,5.0
63388,0,0,24,134,3,4,3,0,0.0
63389,1,1,53,679,3,4,4,235,243.0
63390,1,1,70,333,5,5,2,11,4.0
63391,1,1,49,1529,3,3,4,0,0.0
63392,1,1,18,2295,4,5,4,52,22.0
63393,1,0,8,626,2,4,2,0,0.0
63394,1,0,70,163,4,3,4,0,0.0
63395,1,0,28,369,4,3,4,1,0.0
63396,1,0,28,937,2,5,2,0,0.0
63397,1,1,68,1201,4,4,5,0,0.0
63398,0,0,27,844,3,2,3,0,0.0
63399,1,1,12,223,5,5,5,7,4.0
63400,1,0,46,3319,4,4,2,3,7.0
63401,1,1,53,2090,5,5,4,0,3.0
63402,1,0,7,576,4,4,4,0,0.0
63403,1,1,56,3497,2,2,4,14,21.0
63404,1,1,52,787,5,5,5,0,0.0
63405,1,0,66,441,3,3,5,0,0.0
63406,1,1,41,259,1,5,1,0,0.0
63407,1,1,47,2547,2,2,5,1,0.0
63408,0,1,25,600,3,4,3,28,17.0
63409,1,0,53,2153,2,2,2,0,13.0
63410,1,0,79,2032,3,3,2,2,8.0
63411,1,0,42,649,2,2,1,0,0.0
63412,1,1,12,325,5,4,5,0,0.0
63413,1,1,61,3395,4,4,5,0,0.0
63414,1,0,57,1259,3,5,5,45,41.0
63415,1,1,30,1619,5,5,5,0,0.0
63416,1,1,26,1134,5,4,5,0,0.0
63417,1,1,50,2276,5,5,5,0,0.0
63418,1,0,60,978,5,3,5,0,16.0
63419,1,0,43,1526,2,2,3,0,0.0
63420,1,1,10,1372,5,4,5,0,0.0
63421,0,0,22,163,5,5,5,14,5.0
63422,1,1,58,2907,4,5,5,180,208.0
63423,1,0,59,201,1,4,1,0,0.0
63424,1,0,60,370,4,4,2,15,6.0
63425,1,0,64,130,4,4,5,1,0.0
63426,1,1,58,680,4,4,3,0,0.0
63427,1,0,16,603,4,3,4,23,10.0
63428,1,0,24,3415,3,3,3,0,5.0
63429,1,0,17,198,4,4,4,0,0.0
63430,0,1,24,541,2,5,2,0,0.0
63431,1,1,40,594,3,3,5,0,0.0
63432,1,0,53,493,3,3,3,0,0.0
63433,1,1,13,1521,2,4,2,0,0.0
63434,1,0,12,996,4,5,4,52,68.0
63435,1,0,28,852,5,4,5,0,0.0
63436,0,0,27,995,5,3,5,0,0.0
63437,1,0,59,483,2,2,3,103,102.0
63438,1,0,70,1171,1,1,1,0,0.0
63439,1,0,25,1017,2,4,2,0,21.0
63440,1,1,19,899,2,4,2,6,0.0
63441,1,1,34,432,4,4,4,4,30.0
63442,1,1,19,2586,2,1,3,52,91.0
63443,1,1,41,457,5,5,3,0,3.0
63444,0,0,54,153,5,5,5,0,0.0
63445,1,1,54,2038,4,4,3,2,0.0
63446,1,0,24,147,2,2,2,0,0.0
63447,1,0,69,552,4,4,5,0,10.0
63448,0,1,23,936,4,5,4,0,0.0
63449,1,0,35,1587,4,4,3,0,0.0
63450,1,1,51,2586,4,4,4,0,14.0
63451,0,0,24,1149,1,3,1,0,0.0
63452,1,0,19,814,3,3,3,0,8.0
63453,1,0,28,1041,5,5,5,0,0.0
63454,0,0,27,1067,4,4,4,0,0.0
63455,1,0,67,101,4,4,4,2,14.0
63456,1,0,32,1085,4,4,4,7,0.0
63457,0,0,39,325,3,4,3,0,0.0
63458,1,0,21,628,4,4,4,0,0.0
63459,1,0,36,650,1,5,1,36,38.0
63460,1,1,35,2768,5,5,3,0,13.0
63461,1,1,43,3396,4,4,4,0,0.0
63462,1,1,37,2865,4,4,2,0,0.0
63463,1,1,57,3850,4,4,5,0,0.0
63464,1,0,49,264,1,1,3,0,0.0
63465,1,1,29,3911,5,4,5,0,21.0
63466,0,0,23,931,4,3,4,2,5.0
63467,1,1,34,1514,4,4,3,0,0.0
63468,1,0,33,650,2,4,2,0,0.0
63469,0,1,19,551,1,4,1,8,4.0
63470,1,1,42,1024,5,3,5,0,31.0
63471,1,1,54,813,4,4,4,0,0.0
63472,1,1,52,515,5,5,5,28,22.0
63473,1,1,41,606,5,5,4,26,23.0
63474,0,0,26,429,5,5,5,0,0.0
63475,1,0,23,628,2,4,2,30,22.0
63476,1,0,68,1310,4,2,4,2,0.0
63477,0,0,27,542,5,5,5,8,4.0
63478,1,0,53,2565,3,3,3,0,0.0
63479,1,1,52,2171,4,4,4,0,0.0
63480,1,0,46,399,1,1,4,0,0.0
63481,1,1,33,859,4,4,4,0,0.0
63482,1,1,40,3925,2,2,5,0,0.0
63483,1,0,37,177,3,4,1,110,144.0
63484,1,0,15,391,2,4,2,0,0.0
63485,0,0,36,368,3,5,3,26,25.0
63486,1,1,56,909,5,5,3,4,0.0
63487,1,1,27,399,3,1,3,0,0.0
63488,1,1,46,259,4,4,5,0,0.0
63489,1,0,36,248,2,5,2,0,0.0
63490,1,1,55,2809,4,4,5,106,93.0
63491,0,0,35,342,5,4,5,18,16.0
63492,1,0,33,305,5,3,4,1,0.0
63493,1,1,50,1618,5,5,5,0,0.0
63494,1,1,38,2125,4,4,3,0,0.0
63495,1,1,50,544,5,5,2,0,0.0
63496,1,1,35,1883,3,2,3,1,0.0
63497,1,0,20,1111,5,5,5,0,2.0
63498,1,1,47,2322,5,5,4,30,23.0
63499,1,0,24,737,1,3,1,73,49.0
63500,1,1,55,3025,5,3,3,0,7.0
63501,1,0,67,2454,2,3,1,1,1.0
63502,0,0,25,1320,4,3,4,7,1.0
63503,1,1,52,2077,4,4,3,0,0.0
63504,0,0,24,920,3,4,3,0,0.0
63505,1,0,12,395,3,3,3,126,115.0
63506,0,0,33,588,2,4,2,0,14.0
63507,1,1,47,1846,4,4,4,0,0.0
63508,0,0,21,1282,5,3,5,3,4.0
63509,1,0,23,628,1,4,1,0,29.0
63510,1,0,42,460,2,3,2,29,11.0
63511,1,0,70,129,4,4,5,0,12.0
63512,1,0,27,337,3,4,3,12,7.0
63513,1,0,41,1514,4,4,4,0,5.0
63514,1,0,19,1771,1,2,1,0,0.0
63515,0,0,23,265,3,4,3,0,6.0
63516,0,0,22,1259,2,3,2,0,0.0
63517,1,0,63,802,4,5,4,0,6.0
63518,1,1,50,1694,5,5,4,0,0.0
63519,1,0,27,1303,3,4,3,0,31.0
63520,1,0,56,859,1,1,4,0,0.0
63521,1,0,9,516,1,4,1,0,0.0
63522,1,0,60,3915,2,2,1,86,88.0
63523,1,0,60,157,3,3,3,0,3.0
63524,1,0,25,281,2,4,2,0,0.0
63525,1,1,47,3967,5,5,5,0,0.0
63526,1,0,60,386,1,4,1,0,0.0
63527,1,0,20,950,4,3,4,0,0.0
63528,0,0,31,1061,4,4,4,0,0.0
